date,filtered_mean,filtered_variance,simple_return
2015-09-23,-5.530671899230846e-4,9.046303986246435e-10,-5.529142764565398e-4
2015-09-24,-4.8084712776559374e-4,5.809706309373636e-10,-4.8073153931293966e-4
2015-09-25,3.127806874622521e-4,7.419779316140223e-10,3.128296084418114e-4
2015-09-28,-1.0927330715438375e-4,6.708279550511119e-10,-1.0926733704397229e-4
2015-09-29,4.1244384467352055e-4,6.681093351406695e-10,4.1252891133058966e-4
2015-09-30,8.798821228739492e-4,9.348797183858761e-10,8.802693327070177e-4
2015-10-01,-3.4986103596247066e-5,6.76623786737227e-10,-3.498549158964526e-5
2015-10-02,8.134224954716142e-4,5.491134378081248e-10,8.137534132688362e-4
2015-10-05,0.001153594940482529,9.278141819378841e-10,0.0011542605870633604
2015-10-06,0.0013028573496779061,8.039487218665373e-10,0.001303706437021157
2015-10-07,0.0013671338467100965,7.47756150448059e-10,0.001368068800207789
2015-10-08,0.0014326830584343486,9.657390727709095e-10,0.0014337098390990732
2015-10-09,5.593514981915631e-4,6.1199779390072e-10,5.59507964412731e-4
2015-10-13,-2.864641082018769e-4,5.644479095944038e-10,-2.8642308127690974e-4
2015-10-14,3.063630930471691e-4,4.3367312638121024e-10,3.0641002701248254e-4
2015-10-15,-1.2913525169253964e-4,4.319868989878419e-10,-1.291269140948348e-4
2015-10-16,1.7140867785504606e-4,3.893404975945674e-10,1.7142336916187162e-4
2015-10-19,-3.7223114546420177e-4,7.383674650661183e-10,-3.7216187604638407e-4
2015-10-20,6.130176038387468e-4,9.949245546406788e-10,6.132055375303036e-4
2015-10-21,-2.8191365239968957e-4,1.0409768213951455e-9,-2.818739184798913e-4
2015-10-22,7.359311309271541e-4,7.875822282691458e-10,7.362019946834941e-4
2015-10-23,0.0010307519522537744,8.508327233210008e-10,0.0010312833596146653
2015-10-26,-7.879147875981021e-5,8.870365435589436e-10,-7.87883747928042e-5
2015-10-27,-5.336057832642925e-4,1.3190658720872096e-9,-5.334634410176786e-4
2015-10-28,6.244049971723412e-4,1.2788206127542887e-9,6.245999785530199e-4
2015-10-29,-1.6219058536179435e-4,9.567526016169715e-10,-1.6217743317992195e-4
2015-10-30,-4.695287671086624e-4,1.1809131733383333e-9,-4.6941855572690816e-4
2015-11-02,6.158934438592056e-4,1.152707369530409e-9,6.160831451695881e-4
2015-11-03,0.0010429613869986226,9.282482955059154e-10,0.0010435054603588068
2015-11-04,1.3813626605321962e-4,7.772828695486712e-10,1.3814580730664439e-4
2015-11-05,-4.570105658946189e-4,7.78204144788185e-10,-4.5690615247251376e-4
2015-11-06,-9.360278513768591e-5,6.677310370600098e-10,-9.359840453371238e-5
2015-11-09,-4.429056100562457e-4,4.533303626801583e-10,-4.428075418453359e-4
2015-11-10,-5.907962351208878e-4,8.116169866174733e-10,-5.906217493887311e-4
2015-11-11,-6.56143355391508e-4,6.480998727046692e-10,-6.559281404132644e-4
2015-11-12,-7.488322370938864e-4,8.963906296214891e-10,-7.485519322056877e-4
2015-11-13,-6.18324948875781e-4,6.950340631457684e-10,-6.1813382539877e-4
2015-11-16,4.5700957177200846e-4,5.69152224455153e-10,4.5711401655657014e-4
2015-11-17,-2.2625352589934213e-5,6.521984068405832e-10,-2.2625096638528852e-5
2015-11-18,8.45885680362143e-4,6.866955304988595e-10,8.462435425506953e-4
2015-11-19,0.0010790134291619807,7.021430790175519e-10,0.0010795957735858508
2015-11-20,2.061461092202982e-4,6.047361922972657e-10,2.0616735878964398e-4
2015-11-23,-2.1159142418931357e-4,4.801772686786041e-10,-2.1156904030272816e-4
2015-11-24,2.946085534371844e-4,6.493324139767227e-10,2.9465195479905226e-4
2015-11-25,2.113643452493234e-4,6.09895229443766e-10,2.1138668426634588e-4
2015-11-26,4.287173291174826e-4,4.689469119020678e-10,4.2880924152588484e-4
2015-11-27,-1.6254793200743567e-4,3.540643958053405e-10,-1.6253472180816075e-4
2015-11-30,7.490496947774904e-4,7.262628862949824e-10,7.493303025587483e-4
2015-12-01,0.0011922339930640169,8.16082724102038e-10,0.00119294498653999
2015-12-02,-2.0672541272123484e-6,9.407373420791598e-10,-2.0672519904785247e-6
2015-12-03,-5.581754256218273e-4,8.561054223293799e-10,-5.580196746990396e-4
2015-12-04,2.4278179415019563e-4,5.945316520639068e-10,2.428112680352701e-4
2015-12-07,-2.010281174164327e-4,7.970944650617277e-10,-2.0100791261834505e-4
2015-12-08,-6.387173167635527e-4,9.64273908581017e-10,-6.385133802797593e-4
2015-12-09,4.5519504115568214e-5,5.77925063469601e-10,4.552054014395068e-5
2015-12-10,7.824937707582965e-4,5.693439036161366e-10,7.82799998877648e-4
2015-12-11,-7.460830730189448e-5,9.228384736901685e-10,-7.460552417137833e-5
2015-12-14,-5.649783724045287e-4,1.0368002094704314e-9,-5.648188021765144e-4
2015-12-15,5.172545411903872e-4,8.214066378562084e-10,5.173883403890578e-4
2015-12-16,9.679433553042339e-4,1.0124570058730883e-9,9.684119636570454e-4
2015-12-17,-1.0597820416912248e-4,1.2718971739210947e-9,-1.0597258867761639e-4
2015-12-18,2.405335033134948e-4,5.346850880094563e-10,2.405624338162049e-4
2015-12-21,3.2875542482320636e-4,5.236414022723697e-10,3.288094708102651e-4
2015-12-22,7.015069074532017e-4,4.2604025076242854e-10,7.017530209705303e-4
2015-12-23,0.0011122819798712858,9.485980479882494e-10,0.0011129007948835756
2015-12-24,8.07777369322389e-4,5.389979968784161e-10,8.081037093257137e-4
2015-12-29,-4.371827513519072e-5,6.581597650364717e-10,-4.371731950536528e-5
2015-12-30,-5.435472186273531e-4,9.060889800781331e-10,-5.433995235988309e-4
2015-12-31,-7.957858255954632e-4,1.0313563552388977e-9,-7.954692720305578e-4
2016-01-04,-8.135593283105101e-4,8.560453806721479e-10,-8.132284786481758e-4
2016-01-05,-2.4425540244477355e-4,5.793271698472519e-10,-2.4422557452252747e-4
2016-01-06,-5.794111954715549e-4,6.799489079529957e-10,-5.79243369219884e-4
2016-01-07,-6.094735657099099e-4,8.765928589816306e-10,-6.092878744228258e-4
2016-01-08,-1.2274222446141708e-4,4.2929373554324804e-10,-1.2273469194279407e-4
2016-01-11,-5.864042096317469e-4,6.618294417099452e-10,-5.862323082860277e-4
2016-01-12,4.0897598068296973e-4,7.250860014194563e-10,4.0905962276149843e-4
2016-01-13,-2.644410801713765e-4,7.810942718526767e-10,-2.6440611871070274e-4
2016-01-14,7.291216930615967e-4,1.154356596489687e-9,7.293875668974437e-4
2016-01-15,-3.52785982808273e-5,1.0114962183946122e-9,-3.527797599844895e-5
2016-01-18,-5.728925134588304e-4,1.2831237905269746e-9,-5.727284418761691e-4
2016-01-19,4.724326760189892e-4,6.924793535099931e-10,4.725442899116139e-4
2016-01-20,-3.0446810405005537e-4,8.000088627425711e-10,-3.044217583405562e-4
2016-01-21,6.560921319687422e-4,8.705829475831465e-10,6.563074074892317e-4
2016-01-22,8.689029515902254e-4,1.0292368948750608e-9,8.69280557119545e-4
2016-01-25,2.488019117615403e-6,9.653909335970564e-10,2.488022212698837e-6
2016-01-26,8.173882033690665e-4,1.577149058411372e-9,8.177223561445235e-4
2016-01-27,9.173857811707864e-4,6.70648092973683e-10,9.17806708214286e-4
2016-01-28,0.0011671352438790983,1.0498914126595239e-9,0.0011678166112747412
2016-01-29,0.0012730247087096055,1.1151327784089258e-9,0.0012738353486159149
2016-02-01,1.39638407072855e-5,1.0506678394199807e-9,1.396393820218833e-5
2016-02-02,-4.158423740829235e-4,1.142800007578337e-9,-4.1575592362652625e-4
2016-02-03,6.903052087705785e-4,8.626559071278109e-10,6.905435242448021e-4
2016-02-04,0.0011432205858266967,1.095196335152661e-9,0.0011438743115743666
2016-02-05,4.5860059678283456e-4,5.431643718124133e-10,4.587057701135322e-4
2016-02-08,-2.0555812015947666e-4,7.36163380952202e-10,-2.0553699453662588e-4
2016-02-09,-4.733047511982163e-4,1.0556680645519536e-9,-4.7319276017376843e-4
2016-02-10,-7.322848753893535e-4,7.869509541023932e-10,-7.320168202549215e-4
2016-02-11,-8.524925744378568e-4,1.021401478536485e-9,-8.52129305878413e-4
2016-02-12,2.6029026426177066e-4,7.632953219519425e-10,2.6032414271193183e-4
2016-02-16,9.516215276238229e-4,1.2020416268519608e-9,9.520744630526767e-4
2016-02-17,0.0010647215751997748,1.029406867178177e-9,0.0010652885924367084
2016-02-18,0.001126044767970842,1.0854357454937593e-9,0.0011266789944139877
2016-02-19,-5.108705702257162e-5,1.1425075885271133e-9,-5.108575210110988e-5
2016-02-22,4.3410087562638345e-4,8.958987871260901e-10,4.3419511104692e-4
2016-02-23,-2.915336946934632e-4,7.632538399990638e-10,-2.914912028753047e-4
2016-02-24,-1.9397314941779423e-4,5.038190847325297e-10,-1.9395433784274996e-4
2016-02-25,2.0302598377885503e-4,4.148458619163014e-10,2.0304659494874144e-4
2016-02-26,6.283008165911632e-4,4.4997170147056833e-10,6.28498238893993e-4
2016-02-29,9.290641491602944e-4,7.142746901812431e-10,9.294958629431083e-4
2016-03-01,0.0012624578432338823,1.0892995660767412e-9,0.0012632550785935948
2016-03-02,9.73606328473026e-4,7.501979266819927e-10,9.740804369668954e-4
2016-03-03,0.0012504154548087113,7.897035411905181e-10,0.0012511975501610095
2016-03-04,0.0013293147342445756,8.352186105068546e-10,0.0013301986647065167
2016-03-07,0.0014442507235943583,8.520520754909158e-10,0.0014452941559361943
2016-03-08,1.6490013357042772e-4,7.691130885064875e-10,1.649137303447734e-4
2016-03-09,8.341731423442411e-4,7.330268814183693e-10,8.345211615226056e-4
2016-03-10,3.2918247655835486e-4,4.124050973952729e-10,3.292366630553989e-4
2016-03-11,9.956336639373334e-4,5.873331126668128e-10,9.961294716676061e-4
2016-03-14,1.458121259606734e-4,7.373129738230702e-10,1.4582275706542802e-4
2016-03-15,-3.740079341166926e-4,5.595019549495463e-10,-3.7393800186802384e-4
2016-03-16,5.907038865372206e-4,4.757403125933318e-10,5.908783864356781e-4
2016-03-17,0.00112654044472203,8.793923219023942e-10,0.001127175229756805
2016-03-18,-5.1044426581811685e-5,7.79174675408865e-10,-5.104312383719112e-5
2016-03-21,6.537903252787811e-4,6.248992467172326e-10,6.540040927573987e-4
2016-03-22,-1.2332438466232653e-4,5.075357761728474e-10,-1.2331678052301953e-4
2016-03-23,-5.930189605607592e-4,8.272730947713677e-10,-5.928431595697559e-4
2016-03-24,-2.9106695182283353e-4,5.436274820651642e-10,-2.910245959472091e-4
2016-03-28,3.2392188596871947e-4,3.7494185268908706e-10,3.239743543279605e-4
2016-03-29,5.951125336483229e-4,4.893456067265666e-10,5.952896482448455e-4
2016-03-30,9.834377139035428e-4,8.005109106002546e-10,9.839214473330582e-4
2016-03-31,4.2509346792283045e-4,5.893269711023941e-10,4.2518383295520046e-4
2016-04-01,-1.468720323687736e-4,8.682899281288797e-10,-1.4686124719986982e-4
2016-04-04,-5.884850956492956e-4,1.3564101627004347e-9,-5.883119722572827e-4
2016-04-05,-3.7691632652894357e-4,7.448631832237753e-10,-3.7684530249404435e-4
2016-04-06,3.781706233742624e-4,5.195187473330472e-10,3.7824213889914304e-4
2016-04-07,-2.9169104124032567e-4,6.310380888496761e-10,-2.916485035445726e-4
2016-04-08,7.396131836031692e-4,7.893545217827718e-10,7.398867648777951e-4
2016-04-11,6.700528778583801e-4,6.541319881397701e-10,6.702774134352829e-4
2016-04-12,0.0011511528383812346,9.48239300589876e-10,0.0011518156691252557
2016-04-13,0.0012783570469866719,7.33402672998591e-10,0.0012791744936488936
2016-04-14,5.948606891143579e-4,3.631383376672546e-10,5.950376538221835e-4
2016-04-15,9.311200619273387e-5,4.352700827411602e-10,9.311634125008794e-5
2016-04-18,7.907725664725682e-4,7.10604807089482e-10,7.910853095292047e-4
2016-04-19,0.0012040153795645381,6.264786825787039e-10,0.0012047404970700892
2016-04-20,0.0010015821097675561,5.992256433783005e-10,0.001002083860629721
2016-04-21,2.601959352446286e-4,5.419020691156725e-10,2.6022978914319594e-4
2016-04-22,1.7121041883367375e-4,7.391068917548508e-10,1.7122507617384208e-4
2016-04-25,-3.6152864599558077e-4,7.817697417597521e-10,-3.614633023893976e-4
2016-04-26,1.2773558900980252e-4,6.623348471912506e-10,1.2774374754753737e-4
2016-04-27,7.86240528616247e-4,5.739286719462482e-10,7.865496967220942e-4
2016-04-28,4.270938362381395e-4,5.873166057756524e-10,4.2718505379624183e-4
2016-04-29,8.300589766927913e-4,8.030072502666631e-10,8.304035709831847e-4
2016-05-02,-1.0891630862654508e-4,6.472522363853645e-10,-1.0891037746074694e-4
2016-05-03,-5.880012012281641e-4,8.54491685063654e-10,-5.878283624000114e-4
2016-05-04,-6.814074058481832e-4,8.558081810649092e-10,-6.811753005442345e-4
2016-05-05,-1.2578602634084597e-4,5.147073063707346e-10,-1.2577811561031993e-4
2016-05-06,6.409582022186516e-4,6.007899997993717e-10,6.411636598213644e-4
2016-05-09,-2.63422004415616e-4,1.077701275571695e-9,-2.6338731188568776e-4
2016-05-10,6.84239347934468e-4,1.08555034496888e-9,6.844734930777641e-4
2016-05-11,5.251184292571612e-4,5.841181232151244e-10,5.252563280762068e-4
2016-05-12,3.3332509537681895e-4,4.624765552187318e-10,3.333806543592832e-4
2016-05-13,-6.829565149824425e-5,4.752716700356968e-10,-6.829331940327865e-5
2016-05-16,8.222944929650355e-4,6.450145875365917e-10,8.226326697688968e-4
2016-05-17,6.727054318213575e-4,5.014068576196539e-10,6.72931748865846e-4
2016-05-18,-1.9439851411232002e-4,1.4990423610386533e-9,-1.9437961994550612e-4
2016-05-19,-1.3184847510745083e-5,7.509995461604471e-10,-1.3184760590978506e-5
2016-05-20,8.08675798584335e-4,8.64916373721583e-10,8.090028650156178e-4
2016-05-24,7.523936627371027e-4,6.63715793388905e-10,7.526767818502034e-4
2016-05-25,0.0011261639815500109,6.183686867694126e-10,0.0011267983423157713
2016-05-26,5.35032624031919e-4,5.225903732465643e-10,5.351757795162282e-4
2016-05-27,8.177729326691437e-4,8.424612088169178e-10,8.181074001203381e-4
2016-05-30,2.87789028651007e-4,6.324530631999945e-10,2.8783044388647205e-4
2016-05-31,6.488901347534903e-5,4.658188695677426e-10,6.489111881302634e-5
2016-06-01,1.4623522779250986e-4,4.507501348298293e-10,1.4624592068468445e-4
2016-06-02,7.571042751647998e-4,6.467112718960341e-10,7.573909509497323e-4
2016-06-03,0.0010937043918828344,8.232194420878935e-10,0.0010943027046370624
2016-06-06,9.896367077429262e-4,5.87063850348801e-10,9.901265597280773e-4
2016-06-07,0.0011783787449972855,5.218724404600165e-10,0.0011790733060224046
2016-06-08,1.8628103103844157e-4,7.328523828215512e-10,1.8629838242700814e-4
2016-06-09,-3.206734297296807e-4,7.401196729777221e-10,-3.2062201950089353e-4
2016-06-10,-6.341353485180666e-4,6.681880466631505e-10,-6.339343271917208e-4
2016-06-13,-4.857134140895305e-4,6.164858127547734e-10,-4.855954744249491e-4
2016-06-14,-7.31381639268874e-4,9.303697291617657e-10,-7.31114244910791e-4
2016-06-15,1.9895583717918926e-4,8.012944482462903e-10,1.989756302043233e-4
2016-06-16,-1.3468327603378624e-4,3.850922934912009e-10,-1.3467420664858842e-4
2016-06-17,2.60536266364701e-4,5.69984596199136e-10,2.6057020888536897e-4
2016-06-20,9.5309999669354e-4,5.879966829279894e-10,9.535543408289993e-4
2016-06-21,4.814142684144643e-4,6.078069827198893e-10,4.815301668610328e-4
2016-06-22,2.4494620054000063e-4,5.69410413408432e-10,2.44976202310232e-4
2016-06-23,9.554160258459525e-4,6.885620748655237e-10,9.558725811256163e-4
2016-06-24,-1.2806140135230865e-5,8.96575619291442e-10,-1.2806058136916043e-5
2016-06-27,-5.098090983648326e-4,9.59094492258716e-10,-5.096791677873247e-4
2016-06-28,6.549145144299901e-4,1.1532431199011516e-9,6.551290177652103e-4
2016-06-29,0.0011320656001130077,8.559854327231934e-10,0.0011327066282469378
2016-06-30,8.341530186524937e-4,4.651233039942511e-10,8.345010210375481e-4
2016-07-04,0.0011913541968865857,1.3454965796892057e-9,0.0011920641412015431
2016-07-05,2.6862410960419716e-4,1.0146387806085806e-9,2.6866019229121463e-4
2016-07-06,3.4759547054250743e-4,4.581553214636528e-10,3.476558888482195e-4
2016-07-07,-3.4456636087075963e-4,7.301500784381504e-10,-3.4450700469979e-4
2016-07-08,7.048053223739413e-4,1.1692868913108985e-9,7.050537560076009e-4
2016-07-11,0.0011230391353864396,1.3612177374897437e-9,0.0011236699799686
2016-07-12,0.0013265522677274356,7.554888117902117e-10,0.0013274325273806564
2016-07-13,7.909949009157719e-4,5.528582779771541e-10,7.913078198826806e-4
2016-07-14,6.209280888220053e-4,3.5808229725011646e-10,6.211209045738908e-4
2016-07-15,1.1056461359143258e-4,6.75986115788056e-10,1.1057072608355867e-4
2016-07-18,5.953623228494474e-4,5.760018600010811e-10,5.955395861740875e-4
2016-07-19,2.949507860950138e-4,4.1673630997700485e-10,2.949942883549994e-4
2016-07-20,3.316782963074847e-4,4.517970266172546e-10,3.3173330763536235e-4
2016-07-21,5.363475505585821e-4,5.914103317841224e-10,5.364914106245067e-4
2016-07-22,6.493250738331348e-4,6.59597306049715e-10,6.495359309945936e-4
2016-07-25,-2.1631304554409517e-4,1.099506233809904e-9,-2.162896515640611e-4
2016-07-26,4.848073461528972e-4,9.234925950434328e-10,4.849248842280218e-4
2016-07-27,2.941451229967705e-4,5.18347667592808e-10,2.9418838791550606e-4
2016-07-28,3.0252619843541877e-4,4.82434124771356e-10,3.025719641007729e-4
2016-07-29,5.096288214886679e-4,5.967093767431398e-10,5.09758704319685e-4
2016-08-02,-2.803946960959526e-4,8.281197869888176e-10,-2.8035538917703384e-4
2016-08-03,3.345271763493131e-4,4.305097569091039e-10,3.345831368051222e-4
2016-08-04,4.142920929401787e-4,5.666472520281456e-10,4.1437792376197713e-4
2016-08-05,0.0010159258507414825,5.380736421844586e-10,0.0010164420782101669
2016-08-08,0.0012546731838946803,7.539491809621392e-10,0.001255460615582571
2016-08-09,0.0010096833699532503,6.469724104870792e-10,0.0010101932718056261
2016-08-10,3.0580396095853426e-4,6.445689945522543e-10,3.0585072375632905e-4
2016-08-11,4.454585145951732e-4,4.4287430387901475e-10,4.4555774597321296e-4
2016-08-12,-7.07644656210561e-5,5.149486418885257e-10,-7.076196187527639e-5
2016-08-15,3.6423372490385504e-4,5.705022646337226e-10,3.6430006606136267e-4
2016-08-16,-2.3502682775972897e-4,8.211056239312464e-10,-2.3499921111846955e-4
2016-08-17,-5.146696118183531e-6,6.807654266892423e-10,-5.146682873991004e-6
2016-08-18,1.195730279117018e-4,4.801381333662611e-10,1.1958017705104851e-4
2016-08-19,1.135424282846063e-4,6.108818322482913e-10,1.1354887447012629e-4
2016-08-22,6.544288569036309e-4,6.071051875202248e-10,6.546430421885407e-4
2016-08-23,5.358928901895199e-4,3.251022175195789e-10,5.360365064375205e-4
2016-08-24,-3.0016380078475263e-4,5.390119568688439e-10,-3.0011875613811245e-4
2016-08-25,6.288344907115194e-5,3.8890119230037403e-10,6.288542627674865e-5
2016-08-26,2.486362646880205e-4,5.008824426420508e-10,2.4866717724592036e-4
2016-08-29,5.837961116406144e-4,5.1653850493279e-10,5.839665537568095e-4
2016-08-30,3.866725895807281e-4,5.0167790325944e-10,3.867473570631219e-4
2016-08-31,-2.8805800870092203e-4,7.130578961155113e-10,-2.880165239761423e-4
2016-09-01,6.304330302957129e-4,8.283981960781334e-10,6.30631794965586e-4
2016-09-02,0.0010978280335320334,6.86540997717134e-10,0.0010984308673100962
2016-09-06,7.133433130990044e-4,5.624965914351138e-10,7.135978029495504e-4
2016-09-07,2.7466048108584643e-4,5.907860341737787e-10,2.7469820372938436e-4
2016-09-08,3.0092423467133704e-4,5.320270269646901e-10,3.0096951691094276e-4
2016-09-09,-2.7235401707603735e-4,1.0372186744575003e-9,-2.7231693208751295e-4
2016-09-12,4.96972247488285e-4,7.038884090391323e-10,4.970957586554192e-4
2016-09-13,-2.150478857274341e-4,8.437778335402021e-10,-2.1502476458823416e-4
2016-09-14,2.186964687184382e-4,5.494654937197639e-10,2.1872038453452092e-4
2016-09-15,9.557968048110599e-4,1.055386827867047e-9,9.562537241394331e-4
2016-09-16,9.376381130948006e-5,5.511155833962288e-10,9.376820727302615e-5
2016-09-19,5.616163279224507e-4,3.9531452536511985e-10,5.617740638999003e-4
2016-09-20,5.8124052418836e-4,3.919558125759363e-10,5.814094771943168e-4
2016-09-21,0.0010973338118283917,9.89873704016321e-10,0.001097936102860242
2016-09-22,0.0012107245536896382,6.860521326179898e-10,0.0012114577765425238
2016-09-23,2.928806423341127e-5,4.740207868387311e-10,2.9288493132995086e-5
2016-09-26,-4.130724689352901e-4,9.071240207747137e-10,-4.129871662488238e-4
2016-09-27,-5.013989345500794e-4,7.694968625824978e-10,-0.00050127325511040155
2016-09-28,6.335339362403111e-4,8.734002856044767e-10,6.337346612510508e-4
2016-09-29,5.842335055070029e-4,5.492703141610828e-10,5.844042031422081e-4
2016-09-30,1.2743604340841646e-4,4.5923179464045494e-10,1.274441637260093e-4
2016-10-03,-1.1254802854533414e-4,5.094730760268965e-10,-1.1254169525354296e-4
2016-10-04,-5.793621953325507e-4,1.4331598530070282e-9,-5.79194397462679e-4
2016-10-05,5.243789076732707e-4,1.1154055154407718e-9,5.245164183276252e-4
2016-10-06,2.092202850821969e-4,6.870588322591044e-10,2.0924217317253024e-4
2016-10-07,-2.7105197005880825e-5,4.929059645996818e-10,-2.710482966339356e-5
2016-10-11,-1.6118860678656407e-5,5.812533690572946e-10,-1.6118730770564582e-5
2016-10-12,6.632358204383285e-4,8.154896492540952e-10,6.634558099474219e-4
2016-10-13,6.097122069945372e-4,7.203732564953867e-10,6.098981192645958e-4
2016-10-14,-6.751546307857091e-5,4.828285517350734e-10,-6.751318396103212e-5
2016-10-17,2.1357405888861687e-4,4.515560299466954e-10,2.1359686745170414e-4
2016-10-18,9.512993870775201e-4,7.843070900034437e-10,9.517520158566217e-4
2016-10-19,0.001158265231128654,7.892372614535462e-10,0.0011589362793604785
2016-10-20,6.468109883069949e-4,4.684919909589552e-10,6.470202156421134e-4
2016-10-21,0.0010246346290677206,5.707581576542013e-10,0.0010251597464649986
2016-10-24,3.9246081342455213e-4,4.492703931520441e-10,3.925378362454879e-4
2016-10-25,-1.1759391000242767e-4,4.892422694177869e-10,-1.1758699610964207e-4
2016-10-26,-3.8361816496264496e-4,7.669359518913773e-10,-3.835445929225578e-4
2016-10-27,2.148880437548359e-4,3.622928154737905e-10,2.1491113384430882e-4
2016-10-28,-1.6368522411090047e-4,6.194909770449323e-10,-1.6367182841547923e-4
2016-10-31,9.606652691969466e-5,4.3859939230715095e-10,9.607114145615547e-5
2016-11-01,1.007987492748659e-4,3.8519550506758496e-10,1.008038296395064e-4
2016-11-02,-4.645785322435113e-4,8.336775157068987e-10,-4.6447063234722474e-4
2016-11-03,-1.4221925731847394e-4,4.741287869976189e-10,-1.422091446393603e-4
2016-11-04,-4.569677010293027e-4,4.0823785255786483e-10,-4.56863307191524e-4
2016-11-07,6.66180896112548e-4,8.143338827378496e-10,6.66402843888747e-4
2016-11-08,4.376924144755213e-4,4.744501913835435e-10,4.377882157771129e-4
2016-11-09,9.879807029860158e-4,8.798499013841854e-10,9.884689166894667e-4
2016-11-10,3.845893239855617e-4,8.165459723669015e-10,3.846632879411782e-4
2016-11-11,-3.398449394046105e-4,9.188822943376885e-10,-3.3978719865435103e-4
2016-11-14,3.7378176196236636e-4,7.455519626996641e-10,3.738516270697101e-4
2016-11-15,0.001022735726514584,9.600467838686682e-10,0.001023258899038204
2016-11-16,3.389290091937204e-4,7.917002115100113e-10,3.3898645211993816e-4
2016-11-17,9.158813796734729e-4,6.859263804414956e-10,9.163009270998224e-4
2016-11-18,8.125068790829779e-4,6.179452671680604e-10,8.128370522137995e-4
2016-11-21,0.001208670819800204,8.441090327314671e-10,0.0012094015567527538
2016-11-22,0.0010910156155139548,7.85245667814032e-10,0.0010916109895517945
2016-11-23,3.9465369061748797e-4,5.116907294595201e-10,3.947315766308357e-4
2016-11-24,2.4338620503436015e-4,6.164007085131794e-10,2.4341582585973853e-4
2016-11-25,2.3485241766917658e-4,5.725314230395436e-10,2.3487999765725576e-4
2016-11-28,-2.1762342931683958e-4,5.25808355107244e-10,-2.1759975105606344e-4
2016-11-29,-7.739446386120682e-5,7.012631793087108e-10,-7.739146898699811e-5
2016-11-30,6.96003747339242e-4,6.374752439253711e-10,6.962460141504145e-4
2016-12-01,-7.256826715160169e-6,4.707053570097912e-10,-7.256800384491946e-6
2016-12-02,3.45911579801113e-4,5.688514792321537e-10,3.459714141105241e-4
2016-12-05,6.180161256814168e-4,5.761183723381253e-10,6.182071369944531e-4
2016-12-06,6.321215448250735e-4,3.48549254053085e-10,6.323213757524204e-4
2016-12-07,0.0010810972871943842,1.0774938094372959e-9,0.0010816818835159836
2016-12-08,0.0010079794615698518,5.443282559781234e-10,0.0010084876435987322
2016-12-09,6.705193742755702e-4,4.522091711899088e-10,6.707442226434601e-4
2016-12-12,2.070483455499712e-4,4.981023790781639e-10,2.0706978153817168e-4
2016-12-13,8.623176405969968e-4,7.182607086131587e-10,8.626895433454518e-4
2016-12-14,-1.3851664447677852e-4,8.191338170046426e-10,-1.3850705148932274e-4
2016-12-15,2.6523437253469216e-4,5.408887157486589e-10,2.6526955028094434e-4
2016-12-16,5.210941298565082e-4,5.670504893622442e-10,5.212299229886419e-4
2016-12-19,4.870068612604536e-4,7.012993048588079e-10,4.8712546835538717e-4
2016-12-20,5.184970472139178e-4,4.779191271690401e-10,5.186314900429423e-4
2016-12-21,4.500368442332584e-4,5.85378564400499e-10,4.501381260066939e-4
2016-12-22,5.543940088128213e-4,5.760695503425563e-10,5.545477135744381e-4
2016-12-23,2.9829578802505717e-4,5.757568205341191e-10,2.983402826377546e-4
2016-12-28,5.206092672982703e-4,5.335250124430771e-10,5.207448078230481e-4
2016-12-29,8.024955564963827e-4,4.400422039114028e-10,0.00080281764220724305
2016-12-30,-1.812004203616402e-4,7.537404579029797e-10,-1.8118400455702233e-4
2017-01-03,7.55591983304044e-4,1.0444070850005394e-9,7.558775148372998e-4
2017-01-04,0.0011456161058266603,8.163440798382789e-10,0.0011462725746207436
2017-01-05,0.0011106034435524664,5.809092745683298e-10,0.0011112203919307895
2017-01-06,1.7085588822992443e-5,6.725927245247856e-10,1.7085734782540385e-5
2017-01-09,-4.904668638105074e-4,9.025448498411348e-10,-4.903466046001226e-4
2017-01-10,2.552196117431723e-4,4.990965745827516e-10,2.55252183039234e-4
2017-01-11,7.225848868215245e-4,5.862007245778334e-10,7.228460141726067e-4
2017-01-12,-7.73474910982903e-5,5.836330095634373e-10,-7.734449985818959e-5
2017-01-13,6.635896383579902e-4,7.219160501321791e-10,6.638098626721156e-4
2017-01-16,2.4635841548252904e-4,5.781268902636939e-10,2.463887642092377e-4
2017-01-17,-6.749922099449262e-5,7.129805262235838e-10,-6.749694297336628e-5
2017-01-18,-2.2775905162033096e-4,8.58009790866259e-10,-2.277331164965979e-4
2017-01-19,1.503731718212809e-4,4.797774713489758e-10,1.503844784334074e-4
2017-01-20,9.13899095484022e-4,5.587656935223601e-10,9.14316828507955e-4
2017-01-23,1.704058899510021e-5,5.749715125551985e-10,1.704073418684615e-5
2017-01-24,8.588964845590251e-4,7.398867402072712e-10,8.592654417691747e-4
2017-01-25,7.395704091394203e-4,5.193470341182443e-10,7.39843958766695e-4
2017-01-26,2.008571162789111e-4,3.864022390346263e-10,2.0087728942019822e-4
2017-01-27,-8.889175541538792e-5,4.0191333230572554e-10,-8.888780466032031e-5
2017-01-30,-5.843830714080944e-4,7.505388362696115e-10,-5.842123528776444e-4
