Date,EqualWeight,Omega,CVaR,MV,MVEU,scenario
2024-11-29,1.0521250596402574,1.0963955009212418,1.0632809767111577,1.063276653848835,1.062706732553397,gaussian
2024-12-02,1.0517802753925602,1.0965418193596836,1.063422875881673,1.0634185524424467,1.0628402150919778,gaussian
2024-12-03,1.0521901237934859,1.0966881573249163,1.0635647939892097,1.0635604699730028,1.0629866896952938,gaussian
2024-12-04,1.0521916653348318,1.0968345148195455,1.0637067310362949,1.0637024064430305,1.0631261619491534,gaussian
2024-12-05,1.052471316984143,1.0969808918461776,1.0638486870254562,1.0638443618550573,1.0632704345137358,gaussian
2024-12-06,1.0525403387467793,1.0971272884074192,1.0639906619592217,1.063986336211611,1.0634111041391738,gaussian
2024-12-09,1.0522856155715037,1.0972737045058771,1.0641326558401194,1.0641283295152202,1.063546225963162,gaussian
2024-12-10,1.051852085009555,1.097420140144159,1.064274668670678,1.0642703417684132,1.0636782884222429,gaussian
2024-12-11,1.0528183916379141,1.0975665953248723,1.0644167004534264,1.064412372973719,1.0638344542165505,gaussian
2024-12-12,1.0514217218421935,1.097713070050625,1.0645587511908938,1.0645544231336665,1.0639499942123711,gaussian
2024-12-13,1.051228935151878,1.0978595643240256,1.06470082088561,1.0646964922507858,1.06408624643133,gaussian
2024-12-16,1.0507402743595537,1.0980060781476828,1.0648429095401044,1.0648385803276064,1.0642174187755735,gaussian
2024-12-17,1.0508303821172393,1.0981526115242055,1.0649850171569077,1.0649806873666587,1.0643585790829506,gaussian
2024-12-18,1.0480585135113136,1.0982991644562032,1.0651271437385506,1.0651228133704733,1.0644504263781034,gaussian
